"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTKSTNR20MOREON","PARTKSTR20MOREON","PARTKST20MOREOFF","PARTKST20MORETOT","PARTKSTNR20LESSON","PARTKST20LESSOFF","PARTKST20LESSTOT","PARTKNSTNR125MOREON","PARTKNSTR125MOREON","PARTKNST125MOREOFF","PARTKNST125MORETOT","PARTKNSTNR125LESSON","PARTKNST125LESSOFF","PARTKNST125LESSTOT","PARTKNONRURALONTOTAL","PARTKRURALONTOTAL","PARTKOFFTOTAL","PARTKTOTAL"
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110285,10295,31627,"DENBURY ONSHORE, LLC","CO2","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110285,10295,31627,"DENBURY ONSHORE, LLC","CO2","INTERSTATE","MISSISSIPPI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110285,10295,31627,"DENBURY ONSHORE, LLC","CO2","INTRASTATE","MISSISSIPPI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110201,10203,31630,"BP AMERICA PRODUCTION","HVL","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110142,10144,31636,"NORTHERN STATES POWER CO OF MINNESOTA","HVL","INTRASTATE","MINNESOTA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110036,10036,31663,"NAVAJO NATION OIL AND GAS COMPANY","Crude Oil","INTRASTATE","COLORADO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110036,10036,31663,"NAVAJO NATION OIL AND GAS COMPANY","Crude Oil","INTRASTATE","NEW MEXICO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110036,10036,31663,"NAVAJO NATION OIL AND GAS COMPANY","Crude Oil","INTRASTATE","UTAH",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110330,10712,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Crude Oil","INTERSTATE","COLORADO",0,25.68,,25.68,0,,0,0,0,,0,0,,0,0,25.68,,25.68
41089.4660648148,2010,20110330,10712,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Crude Oil","INTERSTATE","UTAH",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110330,10712,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Crude Oil","INTERSTATE","WYOMING",0,6.94,,6.94,0,,0,0,0,,0,0,,0,0,6.94,,6.94
41089.4660648148,2010,20110330,10712,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Crude Oil","INTRASTATE","UTAH",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110330,10712,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Crude Oil","INTRASTATE","WYOMING",0,6.17,,6.17,0,,0,0,0,,0,0,,0,0,6.17,,6.17
41089.4660648148,2010,20110329,10711,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","COLORADO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110329,10711,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEBRASKA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110329,10711,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","SOUTH DAKOTA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110329,10711,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","WYOMING",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110150,10152,31673,"LDH ENERGY OLEFINS LLC","HVL","INTRASTATE","LOUISIANA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110371,11004,31684,"CONOCOPHILLIPS","Crude Oil","INTERSTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110371,11004,31684,"CONOCOPHILLIPS","Crude Oil","INTRASTATE","CALIFORNIA",0.98,2.89,,3.87,0,,0,0,0,,0,0,,0,0.98,2.89,,3.87
41089.4660648148,2010,20110371,11004,31684,"CONOCOPHILLIPS","Crude Oil","INTRASTATE","LOUISIANA",6.64,0,,6.64,0,,0,0,0,,0,0,,0,6.64,0,,6.64
41089.4660648148,2010,20110371,11004,31684,"CONOCOPHILLIPS","Crude Oil","INTRASTATE","TEXAS",0,23.46,,23.46,17.07,,17.07,0,0,,0,0,,0,17.07,23.46,,40.53
41089.4660648148,2010,20110369,11002,31684,"CONOCOPHILLIPS","HVL","INTERSTATE","COLORADO",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110369,11002,31684,"CONOCOPHILLIPS","HVL","INTERSTATE","ILLINOIS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110369,11002,31684,"CONOCOPHILLIPS","HVL","INTERSTATE","KANSAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110369,11002,31684,"CONOCOPHILLIPS","HVL","INTERSTATE","MISSOURI",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110369,11002,31684,"CONOCOPHILLIPS","HVL","INTERSTATE","NEW MEXICO",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110369,11002,31684,"CONOCOPHILLIPS","HVL","INTERSTATE","OKLAHOMA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110369,11002,31684,"CONOCOPHILLIPS","HVL","INTERSTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110369,11002,31684,"CONOCOPHILLIPS","HVL","INTERSTATE","WYOMING",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110369,11002,31684,"CONOCOPHILLIPS","HVL","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110370,11003,31684,"CONOCOPHILLIPS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","COLORADO",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110370,11003,31684,"CONOCOPHILLIPS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","IDAHO",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110370,11003,31684,"CONOCOPHILLIPS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ILLINOIS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110370,11003,31684,"CONOCOPHILLIPS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","KANSAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110370,11003,31684,"CONOCOPHILLIPS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","LOUISIANA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110370,11003,31684,"CONOCOPHILLIPS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MASSACHUSETTS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110370,11003,31684,"CONOCOPHILLIPS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MISSOURI",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110217,10490,31703,"CHESAPEAKE MIDSTREAM","Crude Oil","INTRASTATE","OKLAHOMA",0.3,0,,0.3,0,,0,0,0,,0,0,,0,0.3,0,,0.3
41089.4660648148,2010,20110069,10702,31719,"Hiland Partners","HVL","INTRASTATE","OKLAHOMA",,0,,0,,,,,,,,,,,,0,,0
41089.4660648148,2010,20110090,10091,31720,"KINDER MORGAN PIPELINES (USA) INC","Crude Oil","INTERSTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110090,10091,31720,"KINDER MORGAN PIPELINES (USA) INC","Crude Oil","INTERSTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110090,10091,31720,"KINDER MORGAN PIPELINES (USA) INC","Crude Oil","INTERSTATE","MISSOURI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110090,10091,31720,"KINDER MORGAN PIPELINES (USA) INC","Crude Oil","INTERSTATE","MONTANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110090,10091,31720,"KINDER MORGAN PIPELINES (USA) INC","Crude Oil","INTERSTATE","NEBRASKA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110090,10091,31720,"KINDER MORGAN PIPELINES (USA) INC","Crude Oil","INTERSTATE","WYOMING",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110367,10385,31721,"PIPELINE TECHNOLOGY","HVL","INTRASTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110158,10160,31723,"EXXONMOBIL REFINING AND SUPPLY COMPANY","Crude Oil","INTRASTATE","LOUISIANA",7.978,0,,7.978,3.318,,3.318,0,,,0,0,,0,11.296,0,,11.296
41089.4660648148,2010,20110323,10335,31778,"ENCANA OIL & GAS (USA) INC","HVL","INTERSTATE","UTAH",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110462,10511,31779,"SWISSPORT FUELING INC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ARIZONA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110111,10112,31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.","Crude Oil","INTRASTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110222,11089,31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Crude Oil","INTERSTATE","COLORADO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110222,11089,31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Crude Oil","INTERSTATE","WYOMING",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
